trade_date,rewards
2010-06-01,10000.0
2010-06-02,9943.598246651221
2010-06-03,9949.519491763285
2010-06-04,9935.618258317561
2010-06-07,9858.435811561223
2010-06-08,9908.356861183645
2010-06-09,10018.074596730994
2010-06-10,10056.31908051492
2010-06-11,10060.910098032888
2010-06-12,10060.456037382715
2010-06-13,10060.352818534779
2010-06-14,10070.741076415645
2010-06-15,10105.1251027156
2010-06-16,10103.961518976668
2010-06-17,10060.589483262507
2010-06-18,9925.33067703274
2010-06-21,10076.021659088086
2010-06-22,10075.169234016697
2010-06-23,10055.438318083514
2010-06-24,10019.512292382879
2010-06-25,9960.775744830878
2010-06-28,9911.038161611737
2010-06-29,9621.348006803184
2010-06-30,9542.485547207354
2010-07-01,9476.648391080831
2010-07-02,9439.125489478189
2010-07-05,9412.239396307157
2010-07-06,9541.252531736514
2010-07-07,9613.347996571356
2010-07-08,9622.256715228277
2010-07-09,9764.989196242881
2010-07-12,9807.699165606364
2010-07-13,9770.588800163812
2010-07-14,9804.218245211508
2010-07-15,9696.910113341415
2010-07-16,9664.977255511403
2010-07-19,9755.429460386571
2010-07-20,9896.755023201793
2010-07-21,9901.72264869108
2010-07-22,9993.221529033852
2010-07-23,10028.526081763996
2010-07-26,10095.595395539422
2010-07-27,10096.438978534308
2010-07-28,10195.621350811845
2010-07-29,10209.20746419703
2010-07-30,10194.13215605657
2010-08-02,10329.507936184
2010-08-03,10245.968264210229
2010-08-04,10296.190729276266
2010-08-05,10304.377993993496
2010-08-06,10390.164492646692
2010-08-09,10453.303121089793
2010-08-10,10270.37227776444
2010-08-11,10257.345565959546
2010-08-12,10189.602143307744
2010-08-13,10258.160337241592
2010-08-16,10367.294817601814
2010-08-17,10422.416100516415
2010-08-18,10415.63646445069
2010-08-19,10407.688225415655
2010-08-20,10299.757940270394
2010-08-23,10310.32359127248
2010-08-24,10316.92446109265
2010-08-25,10233.54260180745
2010-08-26,10244.178448796883
2010-08-27,10301.396317274526
2010-08-30,10398.836514519904
2010-08-31,10400.693540491382
2010-09-01,10408.509769716406
2010-09-02,10505.797912600077
2010-09-03,10550.040364232831
2010-09-06,10592.172535034033
2010-09-07,10592.299520497034
2010-09-08,10608.276649679083
2010-09-09,10559.984169800704
2010-09-10,10614.6298196498
2010-09-13,10732.458020760741
2010-09-14,10746.819619498803
2010-09-15,10683.239099815486
2010-09-16,10570.206035465068
2010-09-17,10589.8422580954
2010-09-19,10589.694160491774
2010-09-20,10579.328076621365
2010-09-21,10578.077522915866
2010-09-22,10573.796349185079
2010-09-23,10561.110199599876
2010-09-24,10597.83039839887
2010-09-25,10598.032668646763
2010-09-26,10598.115394523647
2010-09-27,10709.627978243576
2010-09-28,10676.806258711462
2010-09-29,10653.087076468797
2010-09-30,10720.078909513595
2010-10-01,10726.318912811761
2010-10-04,10731.787038425911
2010-10-05,10764.911958483252
2010-10-06,10779.92909827424
2010-10-07,10777.476245384001
2010-10-08,10914.245355715264
2010-10-09,10912.844019582251
2010-10-11,10968.48032531242
2010-10-12,10991.536819300509
2010-10-13,11058.755582106416
2010-10-14,10990.142228738383
2010-10-15,11047.527256932819
2010-10-18,10980.892155567944
2010-10-19,11103.840598676024
2010-10-20,11114.034061373797
2010-10-21,11141.022176997623
2010-10-22,11167.250703037156
2010-10-25,11305.321825428433
2010-10-26,11319.101859860513
2010-10-27,11228.608987928032
2010-10-28,11231.67944586748
2010-10-29,11260.980159819686
2010-11-01,11427.993820534006
2010-11-02,11404.662189428083
2010-11-03,11376.10760034961
2010-11-04,11537.188081190048
2010-11-05,11640.77148684008
2010-11-08,11725.294360147378
2010-11-09,11700.999166829637
2010-11-10,11693.038252916122
2010-11-11,11689.717071579034
2010-11-12,11343.223668699953
2010-11-15,11429.90413415918
2010-11-16,11190.160178163133
2010-11-17,11008.684963164349
2010-11-18,11134.933606398881
2010-11-19,11249.281842864011
2010-11-22,11280.872412834735
2010-11-23,11132.955856045162
2010-11-24,11263.328102296922
2010-11-25,11309.777829420613
2010-11-26,11253.027829777093
2010-11-29,11276.13467668974
2010-11-30,11150.493182246362
2010-12-01,11203.649984315532
2010-12-02,11263.240974744782
2010-12-03,11231.899591509211
2010-12-06,11185.291419555884
2010-12-07,11271.835488911798
2010-12-08,11232.233887742495
2010-12-09,11158.216278567843
2010-12-10,11232.611944366661
2010-12-13,11379.506999581601
2010-12-14,11423.504940839284
2010-12-15,11363.619413268323
2010-12-16,11339.444297918
2010-12-17,11346.576098882571
2010-12-20,11288.139722120708
2010-12-21,11381.396208244845
2010-12-22,11343.26227123398
2010-12-23,11252.895261034158
2010-12-24,11181.148640271638
2010-12-27,11061.359419519522
2010-12-28,10948.929454675068
2010-12-29,11052.87500641236
2010-12-30,11075.185438222677
2010-12-31,11176.406336084285
2011-01-03,11221.054681279616
2011-01-04,11303.132599162325
2011-01-05,11310.657609426467
2011-01-06,11276.84640310456
2011-01-07,11260.227679139862
2011-01-10,11129.037465641608
2011-01-11,11130.885938384787
2011-01-12,11195.234763663408
2011-01-13,11204.023172416177
2011-01-14,11132.115397363108
2011-01-17,10930.961943100512
2011-01-18,10942.182826881046
2011-01-19,11047.599390800013
2011-01-20,10856.248951115042
2011-01-21,10887.177989762915
2011-01-24,10793.785454684014
2011-01-25,10744.23764943304
2011-01-26,10833.311388536255
2011-01-27,10910.814484959235
2011-01-28,10901.227766693555
2011-01-30,10901.220596133504
2011-01-31,10959.643440686488
2011-02-01,11003.574808556845
2011-02-02,11027.614725893738
2011-02-03,11030.985802516743
2011-02-04,11035.502787283185
2011-02-07,11021.859226934277
2011-02-08,11023.489623919011
2011-02-09,10952.361885034145
2011-02-10,11034.171755098796
2011-02-11,11098.027079637362
2011-02-12,11097.016840690001
2011-02-14,11220.308677930436
2011-02-15,11196.881938053484
2011-02-16,11288.803576728838
2011-02-17,11326.774520068007
2011-02-18,11303.854619304639
2011-02-21,11373.694661155641
2011-02-22,11181.247098725591
2011-02-23,11209.833833535982
2011-02-24,11230.366832049882
2011-02-25,11280.936530275198
2011-02-28,11365.970505692036
2011-03-01,11367.44258513873
2011-03-02,11329.740949807454
2011-03-03,11292.4018801147
2011-03-04,11351.521657080113
2011-03-07,11404.467080365313
2011-03-08,11463.416479669275
2011-03-09,11481.39500595156
2011-03-10,11392.576462370274
2011-03-11,11358.788150113089
2011-03-14,11388.75364568333
2011-03-15,11273.707544293327
2011-03-16,11305.208118540566
2011-03-17,11223.106730047519
2011-03-18,11249.453221679647
2011-03-21,11275.66969584641
2011-03-22,11276.31174163484
2011-03-23,11337.301296176174
2011-03-24,11361.066483417751
2011-03-25,11423.167632259996
2011-03-28,11389.40091099238
2011-03-29,11320.345343309964
2011-03-30,11328.468297490886
2011-03-31,11282.48996800664
2011-04-01,11366.622185591918
2011-04-02,11366.798770347421
2011-04-04,11391.14278023781
2011-04-05,11394.149022956131
2011-04-06,11403.865905737057
2011-04-07,11420.586378426888
2011-04-08,11477.855447023974
2011-04-11,11431.714652012439
2011-04-12,11387.420087404931
2011-04-13,11453.289996884383
2011-04-14,11432.025332498513
2011-04-15,11437.963151693177
2011-04-18,11414.479808102442
2011-04-19,11338.021244314616
2011-04-20,11407.697714021213
2011-04-21,11462.235840710418
2011-04-22,11431.538452314968
2011-04-25,11341.584328371777
2011-04-26,11288.926987904135
2011-04-27,11250.43790908552
2011-04-28,11136.292042814443
2011-04-29,11192.311047786548
2011-05-02,11189.115061293529
2011-05-03,11235.907597803747
2011-05-04,11095.973093997341
2011-05-05,11092.113075291873
2011-05-06,11108.166575150171
2011-05-09,11154.653627548108
2011-05-10,11190.540056709855
2011-05-11,11165.196969457713
2011-05-12,11090.735422272204
2011-05-13,11124.320511995506
2011-05-16,11078.781397915998
2011-05-17,11067.26907243635
2011-05-18,11118.725213446021
2011-05-19,11114.246942067857
2011-05-20,11094.155648336764
2011-05-23,10885.997507381984
2011-05-24,10871.180588868985
2011-05-25,10819.428814262948
2011-05-26,10800.219540432117
2011-05-27,10727.171755672854
2011-05-30,10687.834053913297
2011-05-31,10817.623826534073
2011-06-01,10810.538041491349
2011-06-02,10719.51739768533
2011-06-03,10748.793938343817
2011-06-06,10731.555367758261
2011-06-07,10763.980900472015
2011-06-08,10752.17672804566
2011-06-09,10667.369873806281
2011-06-10,10636.222056980227
2011-06-13,10635.083267814978
2011-06-14,10711.487371236872
2011-06-15,10626.238161817726
2011-06-16,10514.949641604111
2011-06-17,10453.80764380338
2011-06-20,10401.714888998547
2011-06-21,10493.233376251856
2011-06-22,10479.021407331846
2011-06-23,10547.8899591315
2011-06-24,10666.034767857927
2011-06-27,10718.703407836194
2011-06-28,10747.797721953757
2011-06-29,10707.92206620271
2011-06-30,10813.793185794559
2011-07-01,10849.850816716324
2011-07-04,10978.529407420468
2011-07-05,10993.01032952806
2011-07-06,10988.446765783072
2011-07-07,11002.989165961273
2011-07-08,11002.348009968518
2011-07-11,10979.00425854812
2011-07-12,10856.73439167083
2011-07-13,10957.923126788617
